,YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER,PLANE_TYPE,MANUFACTURER-MODEL
3497,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,27589          ,N686DA         ,O,Y,183.0,boeing,,B-757-2             ,48135.0,9/20/1995 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3498,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,27961          ,N185DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,5/3/1995 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3499,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,27962          ,N186DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,7/7/1995 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3500,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53381          ,N901DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,6/8/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3501,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53382          ,N902DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,2/24/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3502,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53383          ,N903DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,3/26/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3503,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53384          ,N904DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,3/24/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3504,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53385          ,N905DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,4/29/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3505,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53386          ,N906DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,7/22/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3506,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53387          ,N907DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,8/17/1996 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3507,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53388          ,N908DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,9/27/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3508,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53389          ,N909DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,10/27/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3509,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53390          ,N910DN         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,11/18/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3510,2009,DL ,Delta Air Lines Inc.,1995.0,Delta Air Lines Inc.,53391          ,N911DA         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,12/17/1995 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3511,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,23125          ,N751AT         ,O,Y,178.0,boeing,,B-757-2             ,48135.0,11/22/1996 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3512,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,23126          ,N750AT         ,O,Y,178.0,boeing,,B-757-2             ,48135.0,9/19/1996 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3513,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,23127          ,N757AT         ,O,Y,178.0,boeing,,B-757-2             ,48135.0,9/26/1996 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3514,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,23128          ,N752AT         ,O,Y,178.0,boeing,,B-757-2             ,48135.0,10/15/1996 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3515,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,27620          ,N703TW         ,A,Y,183.0,boeing,,B-757-2             ,48135.0,7/15/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3516,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,27982          ,N187DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,6/19/1996 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3517,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,27983          ,N188DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,10/17/1996 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3518,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,28162          ,N702TW         ,A,Y,183.0,boeing,,B-757-2             ,48135.0,7/15/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3519,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,53392          ,N912DN         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,4/26/1996 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3520,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,53393          ,N913DN         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,10/21/1996 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3521,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,53394          ,N914DN         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,11/8/1996 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3522,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,53395          ,N915DN         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,11/22/1996 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3523,2009,DL ,Delta Air Lines Inc.,1996.0,Delta Air Lines Inc.,53396          ,N916DN         ,O,Y,150.0,mcdonnell/douglas,,MD-90               ,37090.0,12/13/1996 12:00:00 AM,19790.0,DL,large,mcdonnell/douglas MD-90               
3524,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,25990          ,N189DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,2/13/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3525,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,27624          ,N712TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,10/15/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3526,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,27625          ,N707TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,8/3/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3527,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28163          ,N704X          ,B,Y,180.0,boeing,,B-757-2             ,48135.0,9/17/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3528,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28165          ,N706TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,10/1/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3529,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28168          ,N709TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,9/14/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3530,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28169          ,N710TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,10/16/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3531,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28173          ,N713TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,11/15/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3532,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28446          ,N900PC         ,O,Y,183.0,boeing,,B-757-2             ,48135.0,1/21/1997 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3533,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28447          ,N190DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,3/25/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3534,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28448          ,N191DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,4/9/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3535,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28449          ,N192DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,6/27/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3536,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28450          ,N193DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,8/22/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3537,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28451          ,N194DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,9/29/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3538,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28452          ,N195DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,9/30/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3539,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28453          ,N196DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,10/30/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3540,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28454          ,N197DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,12/23/1997 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3541,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28479          ,N705TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,1/17/2008 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3542,2009,DL ,Delta Air Lines Inc.,1997.0,Delta Air Lines Inc.,28481          ,N711ZX         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,1/16/2008 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3543,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,25991          ,N143DA         ,O,Y,252.0,boeing,,B-767-3             ,80400.0,10/15/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3544,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,27172          ,N689DL         ,O,Y,183.0,boeing,,B-757-2             ,48135.0,6/18/1998 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3545,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,27585          ,N690DL         ,O,Y,183.0,boeing,,B-757-2             ,48135.0,6/26/1998 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3546,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,27586          ,N687DL         ,O,Y,183.0,boeing,,B-757-2             ,48135.0,5/4/1998 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3547,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,27587          ,N688DL         ,O,Y,183.0,boeing,,B-757-2             ,48135.0,5/21/1998 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3548,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,28455          ,N198DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,2/2/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3549,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,28456          ,N199DN         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,3/2/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3550,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,28457          ,N1200K         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,4/10/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3551,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,28458          ,N1201P         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,4/10/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3552,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29619          ,N371DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,10/22/1998 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3553,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29620          ,N372DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,10/22/1998 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3554,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29621          ,N373DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,10/27/1998 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3555,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29622          ,N374DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,11/4/1998 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3556,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29623          ,N375DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,11/30/1998 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3557,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29689          ,N169DZ         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,6/18/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3558,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29690          ,N171DZ         ,O,Y,252.0,boeing,,B-767-3             ,74470.0,9/11/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3559,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29691          ,N172DZ         ,O,Y,252.0,boeing,,B-767-3             ,74470.0,9/25/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3560,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29692          ,N173DZ         ,O,Y,252.0,boeing,,B-767-3             ,74470.0,11/2/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3561,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29693          ,N174DZ         ,O,Y,252.0,boeing,,B-767-3             ,74470.0,11/5/1998 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3562,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29724          ,N692DL         ,O,Y,183.0,boeing,,B-757-2             ,48135.0,9/4/1998 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3563,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29725          ,N693DL         ,O,Y,186.0,boeing,,B-757-2             ,48135.0,10/17/1999 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3564,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29726          ,N694DA         ,O,Y,186.0,boeing,,B-757-2             ,48135.0,11/11/1998 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3565,2009,DL ,Delta Air Lines Inc.,1998.0,Delta Air Lines Inc.,29727          ,N695DA         ,O,Y,186.0,boeing,,B-757-2             ,48135.0,12/11/1998 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3566,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,27584          ,N144DA         ,O,Y,252.0,boeing,,B-767-3             ,80400.0,5/13/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3567,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,28485          ,N717TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,1/12/2008 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3568,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,28486          ,N718TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,12/14/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3569,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29385          ,N722TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,12/21/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3570,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29624          ,N376DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,1/14/1999 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3571,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29625          ,N377DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,5/10/1999 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3572,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29694          ,N1602          ,O,Y,195.0,boeing,,B-767-3             ,74470.0,1/22/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3573,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29695          ,N1603          ,O,Y,195.0,boeing,,B-767-3             ,74470.0,2/25/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3574,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29696          ,N175DZ         ,O,Y,252.0,boeing,,B-767-3             ,74470.0,3/4/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3575,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29697          ,N176DZ         ,O,Y,252.0,boeing,,B-767-3             ,74470.0,4/22/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3576,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29698          ,N177DZ         ,O,Y,252.0,boeing,,B-767-3             ,74470.0,5/6/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3577,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29728          ,N696DA         ,O,Y,186.0,boeing,,B-757-2             ,48135.0,1/28/1999 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3578,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29734          ,N862DA         ,O,Y,277.0,boeing,,B-777-2             ,115000.0,12/13/1999 12:00:00 AM,19790.0,DL,large,boeing B-777-2             
3579,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29735          ,N863DA         ,O,Y,277.0,boeing,,B-777-2             ,115000.0,12/21/1999 12:00:00 AM,19790.0,DL,large,boeing B-777-2             
3580,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29736          ,N864DA         ,O,Y,277.0,boeing,,B-777-2             ,115000.0,12/17/1999 12:00:00 AM,19790.0,DL,large,boeing B-777-2             
3581,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29737          ,N865DA         ,O,Y,277.0,boeing,,B-777-2             ,115000.0,12/7/1999 12:00:00 AM,19790.0,DL,large,boeing B-777-2             
3582,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29738          ,N866DA         ,O,Y,277.0,boeing,,B-777-2             ,115000.0,12/10/1999 12:00:00 AM,19790.0,DL,large,boeing B-777-2             
3583,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29911          ,N698DL         ,O,Y,186.0,boeing,,B-757-2             ,48135.0,8/31/1999 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3584,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29951          ,N860DA         ,O,Y,277.0,boeing,,B-777-2             ,115000.0,3/23/1999 12:00:00 AM,19790.0,DL,large,boeing B-777-2             
3585,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29952          ,N861DA         ,O,Y,268.0,boeing,,B-777-2             ,115000.0,3/29/1999 12:00:00 AM,19790.0,DL,large,boeing B-777-2             
3586,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29954          ,N721TW         ,B,Y,180.0,boeing,,B-757-2             ,48135.0,11/15/2007 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3587,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,29970          ,N699DL         ,O,Y,186.0,boeing,,B-757-2             ,48135.0,9/13/1999 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3588,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,30180          ,N1604R         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,4/28/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3589,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,30187          ,N6701          ,O,Y,186.0,boeing,,B-757-2             ,48135.0,10/7/1999 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3590,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,30188          ,N6702          ,O,Y,186.0,boeing,,B-757-2             ,48135.0,11/20/1999 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
3591,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,30198          ,N1605          ,O,Y,195.0,boeing,,B-767-3             ,74470.0,5/27/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3592,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,30199          ,N16065         ,O,Y,195.0,boeing,,B-767-3             ,74470.0,6/10/1999 12:00:00 AM,19790.0,DL,large,boeing B-767-3             
3593,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,30265          ,N378DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,8/13/1999 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3594,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,30266          ,N380DA         ,O,Y,148.0,boeing,,B-737-8             ,77750.0,9/20/1999 12:00:00 AM,19790.0,DL,large,boeing B-737-8             
3595,2009,DL ,Delta Air Lines Inc.,1999.0,Delta Air Lines Inc.,30318          ,N697DL         ,O,Y,186.0,boeing,,B-757-2             ,48135.0,8/2/1999 12:00:00 AM,19790.0,DL,large,boeing B-757-2             
